324	Abdalla
324	Fadil
324	Tahir
323	Arvin
323	Besim
323	Ghassan
322	Alexandros
322	Bengt Göran
322	Francois
322	Imran
322	Jyrki
322	Mogens
322	Stuart
322	Tintin
321	Olaus
321	Karl-Arne
321	Lawrence
320	Bertel
320	Ib
320	Ismo
320	Jan-Ola
320	Svein
320	Vilde
320	Willi
319	Saif
319	Sven Olov
319	Akbar
319	Eivind
318	Dean
318	Jalmari
317	Caspar
317	Michell
316	Per-Göran
316	Humberto
316	Kadhim
315	Clemens
315	Esaias
314	Bashar
314	Geir
314	Ivica
314	Mousa
314	Mustapha
314	Zlatko
313	Karl Gunnar
313	Luca
312	Alain
312	Sadik
312	Vitalis
311	Clifford
311	Kjell-Erik
310	Elie
310	Johnnie
310	Rikhard
310	Solomon
310	Tor-Björn
309	Ansgar
309	Jeremy
309	Kuno
308	Arkadiusz
307	Niilo
307	Oskari
307	Quang
306	Ramazan
306	Dahir
305	Alpo
305	Bojan
305	Dimitri
305	Irfan
305	Nur
304	Nikolas
304	Totte
304	Benno
304	Ebrahim
304	Gregory
303	Gonzalo
303	Hans Åke
303	Nasir
303	Simeon
303	Tuve
302	Rufus
301	Bruce
300	Alvaro
300	Kareem
300	Sandro
300	Shahin
300	Thim
298	Siegfried
298	Hakan
298	Jan-Peter
297	Alarik
297	Danial
297	Gino
297	Karl-Magnus
297	Lars-Anders
296	Eberhard
296	Faris
296	Rein
296	Sergej
295	Nathaniel
295	Timmie
295	Frits
295	Ilija
295	Karl Gustaf
294	Jama
294	Juho
294	Karl Gustav
294	Léon
293	Augusto
293	Erick
293	Gheorghe
293	Mauno
292	Bo Göran
292	Olli
292	Rudi
291	Duc
291	Israel
291	Janis
290	Jesse
290	Sarmad
289	Nihad
289	Nils-Olov
289	Franco
289	Hilbert
289	Majed
289	Malek
288	Don
288	Jöran
288	Kadir
288	Nico
288	Pieter
288	Sayed
288	Thony
287	Paulus
287	Tarmo
287	Carl-Gunnar
286	Darin
286	Nisse
285	Allen
285	Immanuel
284	Eerik
284	Haydar
284	Predrag
284	Semir
283	Ninos
282	Ayman
281	Lambert
281	Moltas
281	Stefano
281	Tuomas
280	Ramiz
280	Xavier
280	Ewert
279	Fingal
279	Latif
279	Marlon
279	Olivier
279	Younes
278	Palle
278	Renato
278	Rick
278	Walther
278	Ariel
278	Asim
278	Bengt-Ove
278	Gaston
278	Jafar
278	Marie
278	Maxim
277	Wladyslaw
276	Navid
276	Noor
276	Thorleif
276	Ahti
276	Christoph
276	Hans-Peter
276	Kacper
275	Walentin
274	Asko
273	Armand
273	Esad
273	Sharif
273	Suleiman
272	Ingemund
271	György
271	Kid
271	Laith
270	Andras
270	Lave
270	Roni
269	Steinar
269	Adan
268	Eldin
268	Maximillian
268	Taher
267	Rex
267	Aleksi
267	Chi
267	Hans Olof
267	Ilias
266	Abdulkarim
266	Ale
266	Süleyman
265	Aydin
265	Hakim
265	Lars-Peter
264	Florin
264	Mihai
264	Per Ola
263	Titus
263	Filiph
262	Aden
262	Enis
261	Heino
261	Ilyas
261	Leslie
261	Sulo
261	Tamas
260	Silas
260	Brage
260	Ion
259	Devin
259	Eive
259	Fikret
259	Ihsan
259	Kamel
259	Mazen
259	Phillip
